stage,central_nervous_system,intermediate_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0.62,0,0,0,3.21
3dpf,1.47,0,0.75,0,2.61
5dpf,0,0.9,2.82,0.53,4.89
10dpf,1.43,0,0.64,0,2.35
