stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,10.18,1.4,0.58,0,0.57,0,3.31
3dpf,103.93,0,0,1.16,0,0,0
5dpf,4.4,0.83,0,2.9,0,1.67,2.82
10dpf,144.93,0,0,0.38,0,1.44,0.71
