stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,24.34,0,0,0,18.58,0
12hpf,124.83,2,0,10283.43,1094.6,36.94,2.91,2.77,538.74,8.22
14hpf,66.97,0,5203.49,9300.51,610.81,109.04,0,0,1271.63,99.53
16hpf,101.74,95.96,2148.72,8197.83,328.93,352.13,0,9.99,225.26,39.19
19hpf,27.06,121.04,203.68,3545.34,3.26,130.33,1.99,0,0,4.56
24hpf,92.93,0.92,3222.52,2121.68,29.77,17.12,0,1.41,129.44,10.58
2dpf,92.85,0,111.85,328.76,12.65,44.02,8.92,3.58,3.98,13.41
3dpf,402.18,2.93,189.97,174.9,1.29,21.05,0,0,1.25,5.33
5dpf,25.15,2.46,136.53,645.64,4.04,62.94,5.43,2.51,10.12,30.23
10dpf,129.68,6.5,512.72,474.37,1.09,18.93,3.59,0,1.65,6.97
