stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,61.55,0,10.64,0,69.79,0,0,12.28,52.08,33
12hpf,47.68,16.23,0,4,9.21,1.97,0,5.93,17.45,21.45
14hpf,47.16,0,9.11,5.01,0,2.3,2.32,2.4,29.36,58.69
16hpf,118.16,3.52,17.84,9.55,31.18,16.24,1.63,7.36,69.39,103.28
19hpf,109.66,0,3.61,8.72,15.61,3.6,2.06,2.09,19.7,77.84
24hpf,71.55,2,30.83,4.42,11.95,3.58,2.77,1.41,29.45,26.37
2dpf,134.88,4.85,21.43,14.75,46.38,92.13,8.8,1.22,41.78,33.76
3dpf,449.27,10.15,7.25,9.14,7.83,93.1,6.37,0,14.31,38.35
5dpf,96.47,9.56,32.38,37.52,17.67,233.87,16.01,5.75,60.81,140.44
10dpf,353.49,50.75,35.47,30.28,15.97,153.14,8.69,0,42.43,33.25
