stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,periderm
2dpf,0,0,0,1.56,1.95,0,1.34
3dpf,2.54,0,0.73,0.79,2.58,0,0
5dpf,0.6,0,0,0,3.21,0.49,1.91
10dpf,3.36,1.71,0,0,2.77,0,0
