stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,35.54
24hpf,0,0,0.95,0,0,0,2.22,114.16
3dpf,1.38,2.16,3.62,0.51,1.7,0,0.42,9.52
5dpf,1.3,1.08,28.86,1.73,0,0.88,0,70.97
10dpf,6.28,4.98,48.08,0,0.57,3.41,0,82.28
