stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,1.53,0,3.05,1.14,0,0
3dpf,11.66,0,0,0,6.42,0,0,0
5dpf,1.44,0,0,0.59,2.44,0,0.8,1.69
10dpf,6.7,0.41,1,0.68,0.38,0.83,0,0
