stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,2.99,0
14hpf,2.45,0,0,0,0,0,7.66,0
16hpf,1.69,0,0,0,0,0,0,3.54
19hpf,0,0,0,0,3.06,0,0,0
24hpf,0,0,0,0,5.45,0,0,0
2dpf,9.35,0,0,1.61,0,0.7,0.48,2.96
3dpf,202.21,0.96,0.31,0.43,0.44,3.16,0.74,0
5dpf,11.04,0.4,0,2.48,0,7.74,0.87,3.36
10dpf,77.42,7.36,0,0.84,0,1.93,2.2,0
