stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,2.55,0,0,0,0,0,0,0,0
19hpf,3.06,0,0,0,0,0,0,0,0
24hpf,98.28,0,0,0,0,0.93,0,1.61,17.77
2dpf,95.99,0,3.43,0,2.63,12.82,0.57,1.57,7.92
3dpf,25.82,0.43,0,0,0,0.49,0,0.86,0
5dpf,77.68,0,0.89,0.76,1.66,8.28,0,1.59,4.66
10dpf,74.83,0,0,0.61,0,4.22,0,1.35,0.57
