stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,40.26
12hpf,0,0,0,0,0,0,2.53
14hpf,0,0,0,0,0,0,281.47
16hpf,0,0,0,0,0,0,7.03
19hpf,0,0,0,0,0,0,248.2
24hpf,0,0,0,0,0,0,35.55
2dpf,2.5,0,0,1.26,1.47,0,133.57
3dpf,1.06,0.47,0,0,0,0,31.11
5dpf,0,0,0.29,0,2.73,0.43,106.11
10dpf,0.41,0,0,0,0,0,26.63
