stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,12198.24,115.76,8.74,0,1110.21,89.42,0,370.76,908.42,5929.33
12hpf,9014.87,97.34,0,823.04,2071.18,215.8,20.9,361.39,1645.35,3362.7
14hpf,7719.18,97.21,634.54,1150.82,1827.23,879.26,115.38,93.37,2336.42,3529.7
16hpf,4974.17,194.77,516.93,603.34,1710.59,755.91,120.93,66.85,3180.4,2548.58
19hpf,8977.86,23.66,121.38,533.18,862.56,321.35,87.71,34.49,1441.83,1898.06
24hpf,6197.18,30.66,291.88,677.55,1159.4,637.35,122.81,6.12,2479.57,1037.74
2dpf,3902.14,47.56,191.74,507.75,1234.26,3206.47,177.46,44.7,924.66,1553.85
3dpf,12064.93,248.38,390.36,356.43,495.49,4234.11,212.71,4.84,361.75,3566.42
5dpf,971.55,122.47,573.1,589.97,187.45,2436.11,151.96,232.22,437.1,5144.62
10dpf,5441.84,237.39,1028.3,358.46,184.3,2370.54,132.15,5.42,283.32,2360.44
