stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0.88,0,0,0,0,0,0
3dpf,32.57,0,0.29,0,0.69,0.3,0
5dpf,0.41,0,2.11,3.47,2.9,0,0.98
10dpf,76.4,1.32,0.39,2.08,2.91,0,0
