stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,1.59,0,0,0,0,0,0,0
2dpf,3.13,0,1.29,1.97,5.93,0,0.57,0
3dpf,91.61,0,0,0.46,1.88,0,0.43,0
5dpf,7.73,0.34,0.65,0.31,3.71,1.77,0.96,0.64
10dpf,62.22,0,0,0.76,4.68,0,1.22,0
