stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,0,0,0.72
3dpf,2.45,0,0,0,0,15.37,0,6.07
5dpf,3.18,0,5.3,0.9,0.82,17.74,2.21,25.04
10dpf,5.82,2.47,2.32,0,0.66,33.11,3.39,20.84
