stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,1.29
2dpf,0.71,0,3.47,13.64,5.23,0,2.27,3.63
5dpf,1.85,2.06,1.12,3.13,4.83,1.75,1.36,26.87
10dpf,0,1.78,0,0,0,0,0,0
