stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,44.53,0,22.19,16.27,0,21.63,36.96
12hpf,26.77,0,0,0,0,6.24,25.29
14hpf,13.22,0,3.76,2.4,0,30.94,275.07
16hpf,23.8,1.83,5.53,8.12,0,3.46,32.2
19hpf,53.22,0,0,0,0,0,485.87
24hpf,99.55,1.36,6.75,0.83,2.23,4.04,130.29
2dpf,5.67,0,1.06,4.25,0,1.67,72.49
3dpf,5.25,0,25.46,54.71,0,7.71,4.31
5dpf,2.23,0.85,2.95,21.95,1.3,2.51,5.92
10dpf,6.86,0.58,13.65,75.1,0,13.6,1.4
