stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0.89,0,0,0,0,0.87
2dpf,3.04,1.25,30.95,0.9,4.74,3.21,1.31,42.76
3dpf,5.05,0,3.3,0,0,5.77,0,1.94
5dpf,1.33,0.45,56.84,0.38,1.03,7.64,0.37,36.78
10dpf,9.78,1.2,11.87,0,0,3.12,0.94,16.31
