stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,302.39,20.49,22.31,0,248.08,19.28,0,0,220.3,104.35
12hpf,1492.18,81.49,44.64,61.85,588.51,137.33,4.19,79.02,998.04,426.84
14hpf,725.22,20.5,101.67,85.26,214.98,42.7,2.56,26.76,306.45,161.45
16hpf,544.2,29.96,28.99,54.97,243.22,55.94,7.74,46.43,243.4,161.18
19hpf,781.53,10.41,1.67,36.23,80.43,12.51,5.28,17.01,47.82,204.63
24hpf,814.74,7.02,36.19,60.6,237.24,49.64,12.44,1.78,62.15,96.54
2dpf,608.61,9.83,45.33,43.49,390.63,221.06,47.25,3.8,90.31,82.37
3dpf,510.71,19.23,7.48,15.73,14.16,168.23,6.4,0,10.43,18.56
5dpf,105.22,5.72,41.79,20.75,32.02,196.17,12.05,2.14,39.34,68.87
10dpf,138.57,5.69,27.99,7.69,8.64,105.21,2.04,0.59,8.12,5.64
