stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,171845.04,3154.65,611.64,0,29578.3,2203.66,0,5603.7,66187.4,60326.97
12hpf,213231.61,6000.73,945.76,6145.53,49576.88,8751.96,537.23,9862.11,86772.92,62490.02
14hpf,113778.18,1640.88,4532.66,7006.94,21661.64,10463.96,1954.52,1974.09,37561.9,35403.31
16hpf,90710.06,3486.66,5229.72,5830.74,26967.47,11530.57,2729.84,2995.96,32229.61,35589.12
19hpf,98242.8,644.58,1222.48,2338.3,9346.05,4432.9,2275.21,635.27,7458.82,19489.95
24hpf,87386.21,1093.5,5636.63,3294.88,17201.43,8047.18,2737.26,319.89,13965.34,11667.52
2dpf,36248.76,627.9,1336.55,1863.94,11680.13,18102.48,1912.99,220.55,5532.99,4789.65
3dpf,57194.11,538.3,461.15,552.02,676.8,8598.08,329.82,0.77,919.68,1514
5dpf,4589.69,402.91,1497.74,1702.06,1035.83,10721.76,739.57,492.18,2087.8,7337.4
10dpf,16269.12,843.11,1885.59,1749.37,730.64,10481.19,494.65,22.64,1470.15,2189.14
