stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,8.37,2.32,4.1,1.29,24.51,0,0.52
3dpf,3.58,0,0,0.34,0.73,0.63,0
5dpf,1.4,0,0.82,0.5,12.9,0,0.32
10dpf,1.43,0,0,0,11.36,0,0
