stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,231870.59,2988.95,222.5,0,32571.71,2489.13,0,6131.59,77804.6,78442.94
12hpf,239333.73,5965.24,667.25,5551.48,55788.15,9505.42,537.11,9636.96,84995.46,69308.29
14hpf,156428.56,2152.27,3947.39,8096.68,27092.47,11445.25,1922.14,2965.24,58811.17,49406.29
16hpf,114221.28,4478.05,4339.67,5956.93,32287.34,12091.46,2615.57,4333.36,42923.75,45908.56
19hpf,187112.76,1266.51,1447.62,3900.39,18434.11,8523.02,3093.76,1557.97,15527.94,36763
24hpf,175184.41,2272.99,10420.46,6380.44,37362.98,15982.6,3104.94,851.61,24910.4,22917.43
2dpf,74195.54,1165.29,2470.64,4626.3,34868.4,51201.47,4340.18,761.33,14490.92,16385.79
3dpf,205871.66,1554.29,1347.64,1595.46,3008.87,51846.56,1243.31,4.15,3283.9,5322.33
5dpf,14125.06,959.05,3439.33,3063.54,3946.69,44839.63,1570.59,1464.92,6158.8,14291.72
10dpf,56946.92,681.49,2627.54,1369.74,938.2,23888.71,423.01,13.25,1960.83,1892.49
