stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.72,0,0,1.87,0.67,21.69,0.97,0
3dpf,45.72,0,0.34,0.83,0,0.35,0,0
5dpf,5.9,0.84,0,4.65,4.45,12.98,1.13,0.34
10dpf,16.96,0,1.04,0.53,0,1.39,0,0
