stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.59,1.36,0,2.02,0,0,1.88
3dpf,0.3,0,0,0,0,0,0
5dpf,0.84,0.45,0.87,0,0.3,0.44,1.83
10dpf,0,1.82,0,0,0,0,0
