stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,143.99,0,0,0,0.94,0
2dpf,5.68,270.94,1.52,0,0.89,0,1.47
3dpf,2.23,14.54,0,0.87,0,0,0
5dpf,3.69,514.7,2.07,10.88,0,0.86,3.87
10dpf,0,7.57,0,0,0,0,0
