stage,central_nervous_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,3.18,0.82,0.62,0
3dpf,2.26,0.34,0,0
5dpf,0.67,0.78,2.32,1.12
10dpf,2.75,0,0,0
