stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,1.74,0
19hpf,2.75,0,0,0,0,0,0
24hpf,0.82,0,0.93,0,0,13.56,0
2dpf,6.32,1.64,2.9,7.58,1.02,10.23,0.84
3dpf,0.29,0,0.5,4.23,0,0.65,0.43
5dpf,0,0,0.6,9.91,0.68,4.54,1.51
10dpf,2.48,0,0,0.39,0,4.33,0
