stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0.55,0.55,1.17,0
3dpf,1.07,0,0,0,2.44,0,0.46
5dpf,41.26,0,0.49,0,0.95,0,0.61
10dpf,90.57,0.89,0,0,1.08,0,0
