stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,0,3.37,0,0,0,0,2.29
24hpf,0.84,0,0,18.28,0,0,0,0,0
2dpf,1.15,0,1.35,30.07,3.92,2.38,0,2.55,3.73
3dpf,62.4,0,4,9.17,0,45.62,0.6,0.93,2.63
5dpf,10.41,0.55,9.39,25.84,0.31,65.13,4.58,7.95,33.36
10dpf,323.81,3.41,19.29,20.62,0.39,69.09,2.21,4.39,4.99
