stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,4.39,0,0,0,0,0.5
3dpf,4.89,0,0.48,0,0.69,0
5dpf,0.96,1.2,0,0.32,2.51,2
10dpf,1.96,0,0,0,0.91,0
