stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,279.79,119.77,0,0,59.69,0,0,212.6,117.36,2327.78
12hpf,686.65,161.01,0,37.24,287.92,92.1,0,814.68,488.86,4213.06
14hpf,891,26.37,21.32,92.81,190.76,104.55,13.52,453.54,304.57,11871.03
16hpf,1582.94,96.11,129.24,255.41,512.42,191.33,89.81,535.43,634.12,13234.11
19hpf,739.14,10.69,102.36,181.78,181.97,68.74,31.72,190.17,91.24,9414.86
24hpf,762.66,16.65,461.83,352.46,412.84,139.74,130.06,52.28,475.9,4791.66
2dpf,1126.5,15.08,330.3,287.54,530.02,1004.04,193.25,48.63,252.07,2871.39
3dpf,673.46,46.12,144.27,141.91,74.59,1263.07,50.54,0.36,78.68,1088.25
5dpf,416.57,38.57,562.66,358.75,84.61,1300.24,99.72,90.01,159.19,3719.2
10dpf,596.92,48.58,404.85,176.53,41.53,568.17,66.65,2.27,56.73,692.48
