stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,66.47
19hpf,0,0,0,0,0,0,0,291.63
24hpf,0,0,0,0,0,0,0.98,10.36
2dpf,1.02,0,1.14,0,5.08,0,5.04,19.61
3dpf,3.24,1.3,0,0,5.45,0,0.82,3.4
5dpf,2.81,3.56,1.11,0.52,18.17,0.62,3.79,25.58
10dpf,4.71,1.07,0,3.32,9.15,1.02,0.41,0
