stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0.93,0,0,0.98,0,0,0,0,0
2dpf,0,0,0,2.91,2.72,0,0,4.61,2.74
3dpf,2.4,0,2.01,1.35,9.07,0.74,0,0,0
5dpf,0,0.29,0,0,2.03,0.64,0.29,0.64,0.44
10dpf,0.68,0,0,0,0,0,0,0,0
