stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,1.51,0,1.9,0,0,0
3dpf,11.73,0,0,1.23,0,0.54,0
5dpf,0,0,0.65,0.35,0,0,0
10dpf,1.81,0,0.87,1.72,0.37,0.45,0.67
