stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,2.08,0.88
2dpf,9.09,0.69,3.8,14.52,25.33,6.52,13.69
3dpf,9.13,6.78,1.05,4.19,35.45,7.04,9.01
5dpf,2.16,1.5,1.27,1.06,12.38,11.84,15.44
10dpf,10.98,4.86,1.73,1.08,10.91,11.58,16
