stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,18.88,0.79,2.95,8.41,6.24,0,0,0,2.69
3dpf,20.53,0,0.44,1.3,8.15,0,0,0.33,0.63
5dpf,3.57,2.38,5.68,0.92,10.81,0.74,0.31,1.96,7.05
10dpf,8.87,1.07,0.98,0,8.09,0,0,0,0
