stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0.59,0,2.11
3dpf,0,0,0,0,0,0,1.53
5dpf,0,0,0,0.3,1.89,1.62,8.98
10dpf,0.38,0.93,0.87,0,1.63,0.99,3.96
