stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0.57,0,1.27,0,0,0
3dpf,0,0.94,3.19,0,0.79,0.47,0,1.31
5dpf,0.82,0.91,30.7,0,0.61,0,0,3.22
10dpf,0,2.06,7.51,0.87,1.09,0,1.22,3.98
