stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,9.52,0,0,0,0,0,0,0,0,9.17
12hpf,14.08,56.65,15.45,0,3.04,1.78,0,3.77,3.74,5.6
14hpf,0,0,0,0,0,0,0,0,0,22.35
16hpf,1.67,30.99,0,0,0,0,0,0,1.71,12.42
19hpf,0,0,0,0,0,0,0,0,1.56,103.3
24hpf,3.55,0,6.82,19.1,28.25,5.06,2.4,0,5.51,26.74
2dpf,167.07,9.36,137.8,221.39,273.96,358.53,83.59,12.37,150.57,316.2
3dpf,166.17,77.61,252.13,134.13,108.04,1002.36,19.3,0,38.13,167.48
5dpf,135.79,104.33,207.96,381.03,132.96,1235.77,61.51,23.25,202.96,668.1
10dpf,322.84,405.71,201.24,278.71,157.33,1538.76,70.7,0.9,202.09,169.76
