stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,11.27,0,1.65,3.58,5.54,2.12,0,4.78,1.41
3dpf,15.67,0,0,0,7.14,0.83,0,0,0
5dpf,3.87,0.43,0.83,3.02,12.99,0,0.81,2,3.39
10dpf,7.92,0,0,0,4.34,0,0,1.01,0
