stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.48,0,1.21,1.26,1.95,0.59,3.32,0.81
3dpf,3.82,0.35,0.33,0,2.03,0,0,0.41
5dpf,1.28,0,0.69,0.72,3.99,6.65,0.3,10.32
10dpf,6.92,0,0.38,0,2.69,2.93,0.38,2.93
