stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,25.54,0.68,0,0.98,1.29,2.23,0,2.2,0
3dpf,143.15,1.05,0.52,0,0,0.7,0.44,0.4,0
5dpf,7.14,0.89,0.35,0,0.38,7.72,0,0.32,2.1
10dpf,98.92,4.2,0.42,1.64,0,1.78,0,0,0
