stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,6.1,0,0,0
14hpf,0,2.57,0,10.47,0
16hpf,0,0,0,1.87,0
2dpf,0,2.36,3.71,0.85,1.59
3dpf,0,0,0.41,0,0
10dpf,0.49,0,0,0,0
