stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,17.28,1.54,0,0,0.61,1.61
3dpf,14.22,0.72,0.7,3.52,0.32,0.92
5dpf,3.83,0,0,5.22,0.75,4.72
10dpf,5.83,0,0,2.02,0,0
