stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.06,0,0,0,0,0,0,126.27
3dpf,2.08,2.94,0,0,0.85,0,0,39.77
5dpf,4.15,4.49,0.87,1.85,5.06,0.79,1.08,191.52
10dpf,6.54,1.97,0,1.1,0.65,0,0,61.92
