stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,1.92,0,0,0,2.04
3dpf,6.04,0,2.34,0,0.3
5dpf,0,0.95,0.93,0.83,0
10dpf,5.97,0,0,0,0
