stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
14hpf,0,2.6,0,0,0,0
2dpf,0,0,0.57,0,0.8,0
3dpf,3.17,0,0.29,0.83,3.49,0
5dpf,0,0.78,1.75,1.06,4.29,0.54
10dpf,1.29,2.63,0.99,1.5,1.88,0
