stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,1.05,0,0,0,1.09,0,0
5dpf,0.38,1.87,0,0.93,3.32,0.37,1.92
10dpf,0.96,2.15,1.39,0,2.18,0,0.39
