stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0.88
2dpf,1.71,0,0,6.67,19.99,35.49,2.82
3dpf,0.76,0.51,0,1.31,41.06,27.29,0.75
5dpf,1.26,0.34,1.01,0,71.77,195.61,4.56
10dpf,2.25,1.29,0,0,60.96,90.99,1.33
