stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.99,0,2,0.68,5.29,1.64
3dpf,15.09,0.95,0.35,2.26,0.95,0.29
5dpf,2.37,2.11,0.44,4.88,2.26,0.94
10dpf,6.95,13.8,0,0.48,0,0
