stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,11.93,0,0,0,0,0,0,0
16hpf,7.25,0,0,0,0,0,0,0
19hpf,1.52,0,0,0,0,0,0,0
24hpf,7.27,0,0,0,0,0,0,2.47
2dpf,119.07,0,1.61,1.19,2.49,0,2.75,7.75
3dpf,214.68,0,1.54,0.95,1.9,0,1.03,3.44
5dpf,9.77,0,1.93,1.14,3.49,0.54,0,5.54
10dpf,73.9,1.48,1.33,0,0.61,0,0,0.39
