stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0.88,0,0,0
2dpf,3.93,0,0.85,35.3,1.02,0,2.72
3dpf,16.03,0.32,0.29,7.03,1.61,0,2.02
5dpf,13.1,0,0.44,31.57,7.36,1.08,11.31
10dpf,5.96,1.22,0,8.67,0.69,0,1.61
