stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
14hpf,0,0,0,0,0,2.83
2dpf,1.3,0,0,0,1.64,0.7
3dpf,5.41,0,0,0,0.6,0.61
5dpf,0,1.05,0.88,0.85,3.56,23.61
10dpf,4.05,0.54,0,0,0.42,2.6
