stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0.88,0,0,0,0,0,0,0,0
2dpf,0,0,0,0,2.36,0.57,0,0,0
3dpf,6.16,0.4,0,0,4.75,2.03,0,0,0
5dpf,3.91,0,2.07,0.33,12.75,1.76,0.43,2.07,1.53
10dpf,6.84,0,0.7,1.8,8.26,0.6,0,1.74,0
