stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,2.45,0,0,0,3.32,0,0,0,0
2dpf,0,0,0,0.61,0,0,0,0,0
3dpf,17.6,0.64,0,1.3,0.3,10.73,0.43,0.34,0
5dpf,0.34,0,0,0,0.85,2.5,0,0,0.82
10dpf,16.15,0,1.61,0,1.48,8.56,0,0.56,1.84
