stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,2.08,0,0.71,0.74,0,3.36,0,3.52
3dpf,7,0,0.88,1.01,0.9,0.42,0,0.85
5dpf,6.28,1.19,0.33,1.13,0,3.62,1.12,6.75
10dpf,15.22,2.09,2.72,0,0,2.84,0,1.48
