stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,2,0,1.15,0,0,0,0
2dpf,9.73,0,0.82,0.78,0,0,0
3dpf,100.5,1.08,0.29,0,1.98,0,0
5dpf,0,0.53,38.62,0,3.71,0.32,0.75
10dpf,26.73,0,16.88,1.15,9.22,0,0
