stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,45.03,10.43,0,0,11.65,0,0,35.49,145.93,31.52
12hpf,1.96,7.98,6,2.09,9.24,0,0,2.16,78.39,6.8
14hpf,10.49,2.71,9.19,5.06,7.86,0,0,0,101.61,9.71
16hpf,2.64,0,4.38,10.89,1.79,1.74,0,0,49.02,8.15
19hpf,36.76,1.93,22.43,4.97,6.13,0,0,1.56,15.4,12.72
24hpf,10.62,0.85,19.09,4.61,6.52,4.28,0.83,0,11.04,1.16
2dpf,201.08,2.56,52.45,45.28,95.26,207.94,5.94,2.21,48.81,49.39
3dpf,843.09,11.31,36.7,26.18,44.63,712.83,8.92,0,30.87,30.99
5dpf,152.01,19.89,151.58,87.26,31.48,755.96,33.49,33.82,56.55,216.48
10dpf,1188.23,18.88,72.9,53.1,18.41,530.28,14.98,0,45.84,33.54
