stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.7,0,0,2.2,19.63,3.18,1.26
3dpf,1.72,0,0,4.29,17.3,2.82,0
5dpf,0,0,1.26,3.9,12.7,11.74,0.57
10dpf,0,1.4,0,0.54,8.18,2.29,0
