stage,central_nervous_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,14.39,0,0,0.7
3dpf,12.95,0.35,0,0.52
5dpf,3.15,1.11,0.92,0.47
10dpf,5.1,0.45,0,0.97
