stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,10.6
2dpf,4.94,0,1.42,0.53,2.25,5.72,0,0,15.21
3dpf,4.77,0.45,0.67,0,0,3.21,0,0,0.32
5dpf,1,0,2.7,7.21,2.55,7.52,0.37,0,11.13
10dpf,7.65,0.93,1,3.37,0,5.11,0,0.51,1.56
