stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0,1.68,0,0.69,0.79,0,0,0,0
3dpf,2.24,0,0,0,0.58,0,0,0.35,0
5dpf,2.08,0,0.36,0.56,1.76,0.56,0.53,1.67,0.39
10dpf,3.27,0,0,0,0,0,0,0,0
