stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1153.65,85.82,0,0,344.33,22.8,0,8.96,152.99,257.84
12hpf,1247.19,62.35,3.78,68.52,418.07,108.66,7.9,71.14,199.28,491.59
14hpf,1055.29,46.32,27.88,186.56,252.71,142.48,13.71,16.22,144.42,395.96
16hpf,560.99,33.88,24.81,151.4,168.96,107.05,18.2,11.57,115.73,258.19
19hpf,709.47,8.28,0,52.89,97.2,58.61,7.37,0,7.56,129.85
24hpf,414.27,7.25,6.78,109.77,161.95,77.11,6.01,4.74,73.62,67.1
2dpf,862.78,10.79,35.37,329.88,502.57,894.16,48.25,11.36,165.38,234.22
3dpf,1769.94,9.12,14.96,131,79.44,1360.76,16.89,0,41.28,80.22
5dpf,256.19,34.5,55.98,458.16,155.02,1802.9,62,15.51,192.61,504.73
10dpf,990.53,43.47,117.52,494,151.21,2648.42,84.36,0,188.06,245.03
