stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
24hpf,0,0,33.89,0,0,0,0,0
2dpf,1.92,0,51.37,0.54,0,0.91,0,0.48
3dpf,0.86,0,41.34,0,0,0,0,0
5dpf,1.51,0,138.81,0,0.51,3.67,0.82,2.11
10dpf,2.68,0.46,84.75,0,0,2.51,0,0.85
