stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,0,2.74
2dpf,0,0,3.21,0,2.95,0,0,0,27.11
3dpf,0.53,3.58,1.16,0.95,2.86,0,0,0,17.2
5dpf,0.55,0.64,14.88,0.78,5.32,0.54,0.64,1.71,32.85
10dpf,1.82,0,21.84,0,0.83,0,0,0,2.43
